chr	st	en	ID	blank	dir	WT_ChIP_Set1A_1	WT_ChIP_Set1A_2	
chr1	92301345	92303145	7.8815041715218	0	+	0.749365	0.84186
chr1	92414385	92416185	11.1943527552107	0	+	2.45247	2.96481
chr1	92416805	92418605	7.85656889503034	0	+	1.7031	2.12295
chr1	92423650	92425450	8.26053739060447	0	+	1.7031	2.37917
chr1	93308690	93310490	6.8088406946481	0	+	3.74682	3.51385
chr1	94015010	94016810	9.4164119074603	0	+	0.885613	1.50071
chr1	94244420	94246220	10.3628874127648	0	+	2.38434	2.59878
chr1	94328210	94330010	18.2365422896063	0	+	2.24809	2.56218
chr1	94369155	94370955	5.3293977170298	0	+	9.53737	13.3233
chr1	94814820	94816620	10.299039154268	0	+	2.99746	3.22103
chr1	94815115	94816915	11.3813417206732	0	+	3.13371	3.00141
chr1	95721460	95723260	14.8926012046211	0	+	6.60803	6.18584
chr1	96046995	96048795	7.61296238747829	0	+	0.817489	0.329423
chr1	98771930	98773730	8.20355301604306	0	+	2.04372	2.45237
chr1	99969075	99970875	8.28810170080872	0	+	1.83935	2.96481
chr1	99982370	99984170	7.97657060307551	0	+	1.08999	1.24449
chr1	102634595	102636395	11.612734640457	0	+	0.885613	0.366026
chr1	102774030	102775830	9.93880791795799	0	+	1.36248	1.50071
chr1	103652685	103654485	12.9641740302895	0	+	1.56685	1.97654
chr1	104160340	104162140	7.72841831336748	0	+	1.02186	0.439231
chr1	104523940	104525740	11.2248088212179	0	+	0.408744	0.256218
chr1	105367250	105369050	10.3499988139896	0	+	0.953737	1.72032
chr1	106734125	106735925	7.57155232449986	0	+	0.885613	1.28109
chr1	106991135	106992935	8.23212875850873	0	+	1.90747	1.24449
chr1	107387635	107389435	9.05638218705265	0	+	1.9756	1.79353
chr1	107418160	107419960	9.81539295966225	0	+	1.02186	1.28109
chr1	107419230	107421030	8.10918395984524	0	+	1.36248	1.4641
chr1	108460370	108462170	8.34340895104024	0	+	0.885613	1.72032
chr1	109874745	109876545	9.48985903504893	0	+	1.7031	1.57391
chr1	112670410	112672210	8.44477730146283	0	+	1.9756	1.97654
chr1	112686470	112688270	8.54217988908336	0	+	2.31622	2.08635
chr1	115853800	115855600	9.94591674004396	0	+	1.83935	1.06148
chr1	115855175	115856975	9.5167193786052	0	+	1.15811	1.53731
chr1	115859325	115861125	9.75027128066243	0	+	1.43061	2.08635
chr1	116453590	116455390	11.464293509973	0	+	0.408744	0.475834
chr1	116745450	116747250	7.79142769662433	0	+	2.24809	1.75692
chr1	118950665	118952465	7.83385533124644	0	+	0.681241	0.878462
chr1	119355000	119356800	8.16227399773378	0	+	0.817489	0.878462
chr1	120285540	120287340	5.78311811456165	0	+	7.15303	10.1389
chr1	120355205	120357005	12.7827172111249	0	+	4.42806	3.87987
chr1	120355840	120357640	7.16781322693944	0	+	3.4062	3.25763
chr1	120524200	120526000	7.54799435306689	0	+	4.63244	5.6368
chr1	120542545	120544345	18.022891412505	0	+	2.65684	2.41577
chr1	120585625	120587425	12.5129714022519	0	+	1.63498	2.23276
chr1	120672410	120674210	7.92845699455139	0	+	1.9756	1.75692
chr1	120943970	120945770	14.4268438590873	0	+	3.20183	3.36744
chr1	120946095	120947895	11.9080931279987	0	+	1.90747	2.37917
chr1	120948025	120949825	5.72211423700757	0	+	2.17997	2.70859
chr1	121042930	121044730	10.0445163492662	0	+	2.24809	3.11122
chr1	121063335	121065135	10.7500465613794	0	+	1.7031	2.15955
chr1	121195285	121197085	14.0887232449151	0	+	2.24809	2.23276
chr1	121199715	121201515	15.450476714707	0	+	1.90747	1.86673
chr1	121243770	121245570	16.019057304702	0	+	1.9756	2.56218
chr1	121252660	121254460	8.34369875642631	0	+	1.29436	1.13468
chr1	121293960	121295760	14.5218661157371	0	+	2.72496	2.48898
chr1	121349865	121351665	13.3605852462118	0	+	1.56685	1.86673
chr1	121382850	121384650	10.3780270035802	0	+	1.77123	1.4275
chr1	121393735	121395535	13.7882210470941	0	+	3.33808	4.46552
chr1	121400055	121401855	7.93006997877338	0	+	3.54245	4.35571
chr1	121461870	121463670	9.42686023593492	0	+	1.15811	1.17128
chr1	121530455	121532255	11.1604779453736	0	+	2.45247	2.19616
chr1	121640295	121642095	8.40362330343878	0	+	0.681241	0.84186
chr1	121969085	121970885	5.9437346729712	0	+	2.38434	2.8916
chr1	121984695	121986495	8.39122829750383	0	+	1.49873	2.01314
chr1	122655255	122657055	9.67468721442304	0	+	0.953737	0.951667
chr1	122983475	122985275	12.401628514564	0	+	1.77123	2.70859
chr1	124252875	124254675	14.6472093991442	0	+	1.90747	0.98827
chr1	124503620	124505420	10.6920319393181	0	+	1.77123	1.97654
chr1	125753045	125754845	7.66228894627818	0	+	0.408744	0.219616
chr1	128676575	128678375	8.70336232396904	0	+	0	0
chr1	129403075	129404875	9.16483057235619	0	+	2.99746	2.52558
chr1	129669170	129670970	8.62802956448859	0	+	10.2186	11.2004
chr1	129679720	129681520	8.24951089080818	0	+	1.83935	1.75692
chr1	130254885	130256685	6.74458597834672	0	+	4.83681	6.33225
chr1	130288055	130289855	13.1631283245516	0	+	2.58871	1.97654
chr1	130312600	130314400	7.62755636249243	0	+	11.9217	16.1783
chr1	130756165	130757965	11.8290308344912	0	+	2.52059	2.8916
chr1	131332355	131334155	9.91537574366383	0	+	1.29436	0.475834
chr1	133056630	133058430	8.91253522344038	0	+	2.04372	2.30596
chr1	133057450	133059250	10.7742849692264	0	+	2.24809	2.92821
chr1	133374290	133376090	8.80848723921631	0	+	2.52059	2.19616
chr1	133469600	133471400	8.57721021365671	0	+	0.408744	0.768654
chr1	133614925	133616725	8.13680823122321	0	+	1.02186	1.31769
chr1	133786025	133787825	16.7923038918543	0	+	2.45247	2.8916
chr1	133806880	133808680	8.57602432909859	0	+	10.3549	11.3834
chr1	133904100	133905900	5.98590804923954	0	+	8.24301	12.4083
chr1	134055125	134056925	11.0081957572029	0	+	2.45247	2.41577
chr1	134092210	134094010	13.2173064970983	0	+	2.31622	1.97654
chr1	134095715	134097515	14.1200889387414	0	+	3.06558	3.25763
chr1	134160610	134162410	14.941484277248	0	+	2.11185	3.07462
chr1	134164655	134166455	12.6241325165658	0	+	2.11185	2.48898
chr1	134172825	134174625	10.8712120252327	0	+	1.90747	2.70859
chr1	134177145	134178945	14.3305053369257	0	+	1.90747	2.67199
chr1	134182990	134184790	12.8582839605614	0	+	2.17997	2.08635
chr1	134218125	134219925	12.007446771981	0	+	2.31622	2.30596
chr1	134220255	134222055	6.18884457555426	0	+	2.11185	1.3909
chr1	134221315	134223115	9.84905561703195	0	+	2.11185	1.57391
chr1	134222635	134224435	4.55964693190045	0	+	1.7031	1.72032
chr1	134226675	134228475	8.90705082910786	0	+	2.79309	3.00141
chr1	134229950	134231750	10.6222265539314	0	+	1.9756	2.01314
chr1	134237765	134239565	11.3130870252167	0	+	2.99746	2.15955
chr1	134270625	134272425	7.93642626244811	0	+	1.77123	1.28109
chr1	134437150	134438950	8.74757506185395	0	+	2.11185	2.56218
chr1	134747665	134749465	14.6647282292271	0	+	2.17997	1.79353
chr1	134914865	134916665	10.762331464568	0	+	4.42806	3.44064
chr1	134916305	134918105	13.863515492118	0	+	3.54245	4.61193
chr1	134920755	134922555	8.75877660103751	0	+	8.44738	10.4317
chr1	134921135	134922935	8.75877660103751	0	+	8.37926	9.62648
chr1	134949520	134951320	7.72694606316323	0	+	1.36248	1.86673
chr1	134964480	134966280	8.28284022964898	0	+	1.49873	1.57391
chr1	134976070	134977870	8.30949583538554	0	+	1.29436	1.83013
chr1	134979235	134981035	9.92160568067146	0	+	2.24809	2.52558
chr1	134980915	134982715	11.1025949751594	0	+	1.15811	2.01314
chr1	134991380	134993180	8.9428702084318	0	+	1.83935	1.90333
chr1	135105135	135106935	8.66078379252503	0	+	2.58871	2.70859
chr1	135236055	135237855	9.92595591670006	0	+	1.43061	1.50071
chr1	135263280	135265080	7.95215033607073	0	+	1.36248	1.93994
chr1	135293490	135295290	15.0192041184877	0	+	2.79309	2.41577
chr1	135306990	135308790	12.2326783306221	0	+	2.52059	2.34257
chr1	135312570	135314370	8.02532801118336	0	+	2.11185	2.96481
chr1	135330610	135332410	7.57322712036196	0	+	1.63498	3.55045
chr1	135344625	135346425	8.12753182744195	0	+	2.38434	2.45237
chr1	135388555	135390355	15.9694278188047	0	+	2.86121	4.64853
chr1	135505640	135507440	7.84918886346106	0	+	11.1723	13.6162
chr1	135567605	135569405	9.97554326499838	0	+	2.17997	2.70859
chr1	135606015	135607815	8.98117781667058	0	+	2.72496	3.03802
chr1	135637655	135639455	11.2946489991312	0	+	2.52059	2.70859
chr1	135787570	135789370	7.60340218796125	0	+	1.29436	2.26936
chr1	135951385	135953185	8.39684833093495	0	+	2.04372	2.41577
chr1	135958935	135960735	8.88021976486609	0	+	2.99746	2.855
chr1	135974475	135976275	4.13061975022294	0	+	4.49619	4.79494
chr1	135989065	135990865	9.98750611097675	0	+	3.74682	2.74519
chr1	135995160	135996960	9.12163790256655	0	+	2.58871	2.8916
chr1	136084610	136086410	10.9807805108469	0	+	2.65684	4.1727
chr1	136085070	136086870	12.4834502316201	0	+	2.79309	3.91648
chr1	136240325	136242125	7.84335688792636	0	+	3.33808	3.66026
chr1	136257365	136259165	6.57553012589668	0	+	9.26487	11.9324
chr1	136301855	136303655	12.2098493288348	0	+	4.56431	5.23417
chr1	136302200	136304000	8.47180796936284	0	+	4.97306	5.52699
chr1	136303730	136305530	3.50454627025006	0	+	2.45247	1.83013
chr1	136311300	136313100	8.81891516325163	0	+	6.88053	10.9442
chr1	136319515	136321315	7.7787676817706	0	+	1.36248	2.15955
chr1	136319855	136321655	7.7787676817706	0	+	0.953737	2.04975
chr1	136329155	136330955	8.32786959130754	0	+	1.36248	1.86673
chr1	136396980	136398780	10.3900745694292	0	+	1.7031	2.01314
chr1	136431430	136433230	15.7528337958837	0	+	2.58871	3.11122
chr1	136436385	136438185	11.5983977336949	0	+	2.92933	2.7818
chr1	136466315	136468115	9.36845357816275	0	+	3.20183	2.30596
chr1	136858580	136860380	6.63695667243312	0	+	4.90493	4.83154
chr1	137005415	137007215	7.71874343343652	0	+	3.88307	3.87987
chr1	137078535	137080335	11.7642231500012	0	+	2.31622	2.23276
chr1	137082110	137083910	12.6134808298696	0	+	2.45247	2.15955
chr1	137094040	137095840	14.9470673944712	0	+	3.26996	3.29423
chr1	137112855	137114655	15.7507262127832	0	+	2.86121	3.69686
chr1	137144945	137146745	8.48222723405189	0	+	3.13371	2.34257
chr1	137146940	137148740	8.10831302097407	0	+	2.99746	2.67199
chr1	137153895	137155695	10.1315964166044	0	+	2.86121	3.62366
chr1	137209125	137210925	8.81691520166478	0	+	6.88053	10.6148
chr1	137362495	137364295	7.81122118338323	0	+	1.77123	3.03802
chr1	137363820	137365620	7.33855583994134	0	+	1.63498	2.855
chr1	137404015	137405815	14.1903635327486	0	+	1.7031	1.68372
chr1	137406085	137407885	8.55049033833338	0	+	2.17997	3.11122
chr1	137449985	137451785	12.4143297715591	0	+	1.49873	1.06148
chr1	137457635	137459435	10.7401277499788	0	+	1.77123	1.83013
chr1	137459845	137461645	7.92681246419065	0	+	2.86121	3.03802
chr1	137527485	137529285	13.5992019404641	0	+	2.17997	2.37917
chr1	137533105	137534905	9.3164745328379	0	+	1.36248	2.26936
chr1	137551500	137553300	11.2581987410807	0	+	1.36248	1.93994
chr1	137555705	137557505	8.89917238184039	0	+	2.92933	2.08635
chr1	137564255	137566055	8.0568556619532	0	+	3.47433	2.30596
chr1	137572580	137574380	13.9272732259885	0	+	2.72496	3.36744
chr1	137626480	137628280	8.06818223628634	0	+	2.04372	2.26936
chr1	137635340	137637140	8.82103217307937	0	+	1.90747	1.50071
chr1	138033860	138035660	8.71421680634465	0	+	1.15811	1.64712
chr1	138126170	138127970	10.5459993720335	0	+	2.52059	1.86673
chr1	138128760	138130560	10.0118054873251	0	+	2.04372	3.03802
chr1	138260610	138262410	9.9850723092504	0	+	0.613117	1.09808
chr1	138311370	138313170	8.90030612479004	0	+	8.85613	9.9193
chr1	138323465	138325265	12.7810845325062	0	+	1.90747	2.70859
chr1	138461675	138463475	8.28307591869315	0	+	2.72496	2.52558
chr1	138462245	138464045	8.62180300087676	0	+	2.04372	2.15955
chr1	138465925	138467725	15.4266266321	0	+	2.92933	3.77007
chr1	138468925	138470725	8.64456445213042	0	+	2.04372	1.24449
chr1	138492140	138493940	7.76317487186735	0	+	2.04372	2.52558
chr1	138494155	138495955	11.413980704052	0	+	2.31622	1.86673
chr1	138509065	138510865	9.46358057496028	0	+	2.65684	2.30596
chr1	138520830	138522630	6.85856242934964	0	+	7.69802	7.24731
chr1	138557640	138559440	8.56555641247772	0	+	1.15811	1.68372
chr1	138567030	138568830	11.0966382251247	0	+	2.52059	2.45237
chr1	138579225	138581025	8.62850668171004	0	+	1.83935	2.26936
chr1	138579655	138581455	10.5863585043389	0	+	2.04372	2.15955
chr1	138585830	138587630	12.7290538260652	0	+	2.11185	1.93994
chr1	138592245	138594045	12.4195664534345	0	+	2.11185	2.96481
chr1	138603335	138605135	9.74079222757368	0	+	3.13371	3.22103
chr1	138623695	138625495	12.0418395547873	0	+	1.83935	1.90333
chr1	138628120	138629920	10.3211289911075	0	+	0.885613	1.72032
chr1	138634000	138635800	9.58846030995178	0	+	0.885613	1.02487
chr1	138677460	138679260	8.60924323217965	0	+	1.63498	1.64712
chr1	138846150	138847950	11.3937449070561	0	+	2.99746	3.22103
chr1	138848505	138850305	11.0245092646996	0	+	2.31622	3.55045
chr1	138849890	138851690	13.1516996276276	0	+	2.79309	2.92821
chr1	138853590	138855390	9.3762207452459	0	+	1.9756	1.90333
chr1	139069950	139071750	9.64364241867504	0	+	1.63498	1.06148
chr1	140499720	140501520	7.78391812710134	0	+	1.43061	1.97654
chr1	141612450	141614250	11.0907045558803	0	+	0.272496	0.475834
chr1	142325210	142327010	9.65890541355098	0	+	1.90747	2.15955
chr1	142330900	142332700	8.21069983889075	0	+	2.31622	1.90333
chr1	143749325	143751125	8.61954951097882	0	+	0.885613	0.585641
chr1	145401800	145403600	8.3017009330615	0	+	0.817489	1.53731
chr1	145708730	145710530	9.55076452764682	0	+	0.408744	0.695449
chr1	148169320	148171120	8.20034580967803	0	+	1.9756	2.7818
chr1	148273310	148275110	9.17676967379412	0	+	2.17997	2.08635
chr1	149336150	149337950	8.10661308343554	0	+	0	0
chr1	152238810	152240610	15.5804445928826	0	+	9.26487	12.9207
chr1	152343235	152345035	9.91754630315434	0	+	2.04372	2.15955
chr1	153139855	153141655	8.29362178105846	0	+	2.11185	2.12295
chr1	153151290	153153090	8.52936336135341	0	+	4.22369	3.25763
chr1	153274330	153276130	5.84443201359122	0	+	6.88053	7.50353
chr1	153346500	153348300	7.31065058525264	0	+	6.19929	9.04084
chr1	153362395	153364195	10.3621103877686	0	+	1.9756	2.19616
chr1	153391045	153392845	10.9509948203804	0	+	1.7031	3.07462
chr1	153532245	153534045	9.31961574136404	0	+	1.77123	1.72032
chr1	153725415	153727215	8.75051861458899	0	+	3.06558	2.01314
chr1	153727780	153729580	9.85238065792436	0	+	1.63498	2.34257
chr1	153916855	153918655	7.61974841843623	0	+	2.58871	2.15955
chr1	154420315	154422115	9.75251288207079	0	+	1.63498	2.67199
chr1	154450030	154451830	10.3736938820012	0	+	1.90747	1.53731
chr1	154656150	154657950	9.04348080042159	0	+	1.63498	1.97654
chr1	154664095	154665895	6.4902515445607	0	+	1.49873	1.50071
chr1	154678455	154680255	10.9824093468178	0	+	2.11185	2.37917
chr1	154762005	154763805	11.8262818910735	0	+	2.31622	2.74519
chr1	154763800	154765600	13.514588902097	0	+	2.45247	2.74519
chr1	154789485	154791285	10.4082274693823	0	+	1.63498	1.4275
chr1	154838910	154840710	10.9642501354368	0	+	1.56685	2.74519
chr1	154855830	154857630	14.4082671010107	0	+	2.04372	3.22103
chr1	154857480	154859280	7.74759221112601	0	+	2.04372	2.48898
chr1	154878725	154880525	11.1451256386149	0	+	3.47433	3.29423
chr1	154883810	154885610	11.106699020511	0	+	1.63498	1.24449
chr1	154942290	154944090	16.3079459345125	0	+	3.61058	3.47725
chr1	154945325	154947125	8.71428327052424	0	+	2.11185	2.59878
chr1	154955510	154957310	8.72539726330089	0	+	1.77123	1.64712
chr1	155046035	155047835	7.90729994641894	0	+	1.49873	1.53731
chr1	155063210	155065010	9.18455873974338	0	+	2.31622	2.30596
chr1	155194085	155195885	8.981397477897	0	+	2.45247	2.855
chr1	155223060	155224860	9.57080836791714	0	+	1.9756	2.30596
chr1	155333350	155335150	7.67617052955361	0	+	12.6711	12.2619
chr1	155346625	155348425	7.75372699679441	0	+	1.22623	2.01314
chr1	155436540	155438340	11.8306271215966	0	+	2.04372	1.75692
chr1	155524305	155526105	11.4061121100985	0	+	1.08999	2.23276
chr1	155586915	155588715	3.58865114733152	0	+	1.90747	1.53731
chr1	155587460	155589260	7.61090723500806	0	+	1.63498	1.79353
chr1	155612865	155614665	7.86323190344076	0	+	1.90747	1.93994
chr1	155746750	155748550	8.47830284381832	0	+	3.47433	4.50212
chr1	155927595	155929395	13.6436107503364	0	+	2.17997	2.67199
chr1	155947240	155949040	9.24475121963175	0	+	2.17997	2.74519
chr1	156846220	156848020	8.01761725615519	0	+	0.749365	1.28109
chr1	156902535	156904335	10.0272858474267	0	+	3.61058	3.03802
chr1	156919790	156921590	8.48578208931833	0	+	1.90747	2.12295
chr1	156933075	156934875	9.71571494222204	0	+	1.63498	1.57391
chr1	156957640	156959440	8.79215258430871	0	+	2.38434	1.72032
chr1	158180605	158182405	9.70823226788939	0	+	1.63498	2.19616
chr1	158543420	158545220	9.63382244825621	0	+	1.63498	1.64712
chr1	158545030	158546830	7.65101770532514	0	+	1.90747	2.01314
chr1	158585435	158587235	11.4178506277482	0	+	2.38434	2.41577
chr1	158588440	158590240	9.73152218201747	0	+	2.04372	1.72032
chr1	158597300	158599100	14.2978958415103	0	+	2.24809	2.04975
chr1	158599250	158601050	14.024158046382	0	+	2.17997	1.79353
chr1	158927700	158929500	8.96204082824298	0	+	2.65684	2.23276
chr1	158999570	159001370	7.69602191365634	0	+	1.08999	1.28109
chr1	159387920	159389720	4.5006976776804	0	+	3.47433	3.66026
chr1	159388375	159390175	7.56471363278649	0	+	3.61058	3.73346
chr1	160261320	160263120	7.7724014582785	0	+	0.408744	0.329423
chr1	162139235	162141035	8.4808236003852	0	+	3.06558	2.8184
chr1	162141555	162143355	8.31609301490077	0	+	17.7123	16.6542
chr1	162238470	162240270	8.32482249548416	0	+	2.65684	2.63539
chr1	162239400	162241200	10.5193502729019	0	+	2.58871	2.92821
chr1	162664215	162666015	12.5704108524585	0	+	2.52059	2.67199
chr1	163089445	163091245	9.7872002507859	0	+	2.79309	2.67199
chr1	163176955	163178755	8.26231646349001	0	+	1.7031	1.57391
chr1	163179725	163181525	7.85519267037008	0	+	3.74682	2.96481
chr1	164500265	164502065	6.06259794971816	0	+	7.49365	9.18725
chr1	164669245	164671045	6.77845945213355	0	+	7.76614	8.12578
chr1	165923695	165925495	5.87407829059042	0	+	7.01678	7.75975
chr1	165947930	165949730	8.19706973182216	0	+	2.11185	1.86673
chr1	165949220	165951020	8.22246596130863	0	+	1.83935	2.08635
chr1	166304935	166306735	7.97930964401712	0	+	2.38434	2.48898
chr1	166306350	166308150	11.7862916662369	0	+	1.77123	2.45237
chr1	166400010	166401810	10.7348505828477	0	+	3.13371	2.8916
chr1	166423670	166425470	17.0898068153407	0	+	3.88307	4.13609
chr1	166432730	166434530	11.6762361351156	0	+	2.52059	3.66026
chr1	166451895	166453695	10.116247443763	0	+	2.45247	3.33084
chr1	166461695	166463495	9.09050805120283	0	+	1.9756	1.90333
chr1	167165730	167167530	6.50979927987713	0	+	6.26741	7.57674
chr1	167539090	167540890	7.95218490316049	0	+	1.49873	2.37917
chr1	167542995	167544795	9.0323662140145	0	+	2.04372	1.97654
chr1	167563340	167565140	6.07086532147509	0	+	5.31368	6.69827
chr1	167931120	167932920	10.5430913832677	0	+	6.60803	7.94276
chr1	168054995	168056795	15.4535965107402	0	+	3.33808	3.18443
chr1	168056545	168058345	10.169382604506	0	+	2.58871	2.34257
chr1	168065395	168067195	11.8903052751827	0	+	2.31622	2.41577
chr1	168071765	168073565	8.04802766915495	0	+	2.65684	2.41577
chr1	168229970	168231770	11.9898047857233	0	+	1.63498	1.53731
chr1	168975465	168977265	10.3685102379741	0	+	1.7031	2.01314
chr1	169200385	169202185	10.17675183169	0	+	2.45247	2.8184
chr1	169203270	169205070	9.3963894887247	0	+	2.79309	2.63539
chr1	169209800	169211600	11.2138559670763	0	+	1.43061	2.41577
chr1	169213170	169214970	7.486053582792	0	+	5.31368	5.45379
chr1	169238245	169240045	7.25266636053482	0	+	8.92425	10.5415
chr1	169427315	169429115	9.19203634756186	0	+	1.56685	1.4275
chr1	169564700	169566500	7.10052879596924	0	+	0.476868	1.24449
chr1	169565260	169567060	8.00414613095434	0	+	0.613117	1.24449
chr1	169845465	169847265	11.8674267248843	0	+	2.52059	2.56218
chr1	170139930	170141730	7.71009049222252	0	+	1.36248	1.4641
chr1	171764065	171765865	7.88721008631821	0	+	0.817489	0.878462
chr1	172407190	172408990	9.9000227991185	0	+	0.34062	1.02487
chr1	172451050	172452850	8.65291818999623	0	+	1.22623	1.17128
chr1	172580610	172582410	8.08884149814217	0	+	0.953737	1.20789
chr1	172814190	172815990	6.44014289749635	0	+	6.26741	8.4552
chr1	173004105	173005905	5.98009453827932	0	+	0.204372	0.109808
chr1	173009995	173011795	9.40669663780015	0	+	0.204372	0.0732052
chr1	173018520	173020320	8.68497622913793	0	+	2.99746	2.48898
chr1	173026780	173028580	8.68339113087931	0	+	2.17997	1.50071
chr1	173031705	173033505	7.5778934354978	0	+	3.47433	4.13609
chr1	173067155	173068955	10.8040464670919	0	+	1.7031	1.68372
chr1	173150640	173152440	10.6433960271125	0	+	2.24809	3.14782
chr1	173151490	173153290	6.4593132140266	0	+	3.6787	5.6368
chr1	173200035	173201835	7.54275912250678	0	+	5.72242	7.61334
chr1	173216780	173218580	9.54525136084487	0	+	6.74428	6.80808
chr1	173259210	173261010	7.62755636249243	0	+	7.28928	12.2985
chr1	173275370	173277170	7.78957634702539	0	+	7.0849	7.57674
chr1	173342345	173344145	10.3172666096442	0	+	2.31622	2.59878
chr1	173348460	173350260	8.20707536568746	0	+	1.90747	1.3909
chr1	173348925	173350725	12.0956279072236	0	+	1.63498	1.57391
chr1	173349375	173351175	7.94220227361544	0	+	1.49873	1.57391
